SeniorCitizen,tenure,MonthlyCharges,TotalCharges,avg_monthly_spend,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2yr,tenure_group_2-3yr,tenure_group_3-4yr,tenure_group_4-6yr,Actual_Churn,Churn_Probability,Predicted_Churn
1,72,97.25,7133.1,97.71369863013699,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,True,0,0.37520542461837797,0
1,72,77.35,5396.25,73.92123287671232,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,0,0.00811833255439474,0
0,16,19.05,326.65,19.21470588235294,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,0,0.0982806785590289,0
0,16,84.9,1398.25,82.25,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,0,0.32404358429900376,0
0,1,19.65,19.65,9.825,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.27794437302121777,0
0,10,85.6,813.85,73.98636363636363,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,1,0.8219788480232783,1
0,57,100.75,5985.0,103.1896551724138,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,True,0,0.3879293975916689,0
0,32,90.8,3023.85,91.63181818181818,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,0,0.24116382119709828,0
0,72,101.3,7261.25,99.46917808219177,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,0,0.027450062551241838,0
1,58,97.8,5458.8,92.52203389830508,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,0,0.3607657496235782,0
0,23,73.75,1756.6,73.19166666666666,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False,0,0.23649064520485713,0
1,25,89.5,2196.15,84.4673076923077,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,1,0.7265381238251114,1
0,32,19.45,674.55,20.440909090909088,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,0,0.11792780438925884,0
0,69,104.0,7028.5,100.40714285714286,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,0,0.14020098998414865,0
0,72,109.5,7854.9,107.60136986301369,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,0,0.06696810215872218,0
0,50,35.4,1748.9,34.2921568627451,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,0,0.09137217138702865,0
0,28,106.1,2847.4,98.18620689655172,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,1,0.3637131945647036,0
0,10,20.1,184.4,16.763636363636365,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,0,0.11348200889758549,0
0,58,94.7,5430.35,92.03983050847458,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,0,0.3302379547569603,0
1,7,75.4,533.05,66.63125,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,0.8096355569696573,1
0,4,49.35,219.65,43.93,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.3266580073873023,0
0,34,60.8,2042.05,58.34428571428571,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,0,0.0428747340546792,0
0,70,115.15,8250.0,116.19718309859155,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,0,0.11277646893666536,0
1,71,72.9,5139.65,71.38402777777777,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,0,0.0377385772999675,0
0,21,103.85,2215.0,100.68181818181819,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,0,0.5377975722240468,1
0,56,60.25,3282.75,57.5921052631579,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,0,0.03143222025712374,0
0,71,76.9,5522.7,76.70416666666667,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,True,0,0.006385390691906723,0
0,14,87.25,1258.6,83.90666666666667,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,1,0.8860293215560956,1
0,41,19.5,798.2,19.004761904761907,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,0,0.02076563731138393,0
0,3,74.4,215.8,53.95,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.5665697696739879,1
0,58,20.5,1191.4,20.193220338983053,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,0,0.006339966639926527,0
0,72,65.7,4575.35,62.67602739726028,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,0,0.003633356347963422,0
0,13,89.4,1132.35,80.88214285714285,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1,0.5706405337467648,1
0,43,79.15,3566.6,81.05909090909091,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False,0,0.09006463174937321,0
0,41,51.35,2075.1,49.40714285714286,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,0,0.2634706460063704,0
0,2,70.0,153.05,51.01666666666667,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.39977712427997736,0
0,1,20.3,20.3,10.15,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0.31652861216931943,0
0,4,79.9,324.3,64.86,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,1,0.8387018228264697,1
0,1,19.9,19.9,9.95,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0,0.6248902182107766,1
0,72,114.1,8086.4,110.77260273972603,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,0,0.20581899999184824,0
0,69,64.15,4254.1,60.77285714285715,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0,0.019594628530553177,0
0,27,45.85,1246.4,44.51428571428572,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,0,0.23022209762900978,0
0,14,59.8,824.85,54.99,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,0,0.3124228763651702,0
0,19,45.0,865.85,43.292500000000004,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,0.12935003280189183,0
0,18,95.95,1745.5,91.86842105263158,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,0,0.5083058034842365,1
0,5,90.35,434.5,72.41666666666667,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,0,0.7470498537259774,1
0,28,100.35,2799.0,96.51724137931035,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,0,0.13918499147764132,0
0,30,74.65,2308.6,74.47096774193548,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,0,0.031455917291115826,0
1,71,104.05,7413.55,102.96597222222222,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,0,0.011233432429422947,0
0,1,53.95,53.95,26.975,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,0.7695844352360537,1
0,71,97.2,6910.3,95.97638888888889,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,0,0.36196386045123374,0
0,32,62.45,2045.55,61.986363636363635,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.02408286224378948,0
1,70,75.5,5212.65,73.41760563380281,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,0,0.008653776704259842,0
0,1,55.25,55.25,27.625,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0,0.8352995275922191,1
0,1,71.0,71.0,35.5,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,0.9181173467709799,1
1,4,48.75,179.85,35.97,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.49172552706922695,0
1,43,94.3,3953.15,89.84431818181818,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,0,0.6477426463290588,1
0,72,92.3,6719.9,92.05342465753424,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.01172839546137212,0
1,72,114.95,8196.4,112.27945205479452,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,0,0.07093569211375061,0
1,4,74.4,306.6,61.32000000000001,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1,0.8653662078727322,1
0,24,24.6,605.25,24.21,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0,0.031042365440637515,0
1,1,95.1,95.1,47.55,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,1,0.982806686121221,1
0,1,18.85,18.85,9.425,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0,0.5170757583375261,1
1,14,95.6,1273.3,84.88666666666667,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,0,0.8256534332296992,1
1,36,84.1,3021.6,81.66486486486487,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,1,0.6278206759049033,1
0,40,81.2,3292.3,80.30000000000001,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,0.5753254070265789,1
1,67,105.05,7171.7,105.46617647058824,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,0,0.10691814591511661,0
0,69,92.15,6480.9,92.58428571428571,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,0,0.03949743097261008,0
0,1,20.6,20.6,10.3,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0.40099511734105964,0
0,10,40.25,411.45,37.404545454545456,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0.07776447903743186,0
0,55,57.55,3046.4,54.4,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,0.015461279467326467,0
0,68,113.15,7856.0,113.85507246376811,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,1,0.35279559803486105,0
1,66,99.5,6822.15,101.82313432835821,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,1,0.445007289667187,0
0,7,69.9,497.3,62.1625,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.5574851990142927,1
0,10,20.15,220.8,20.072727272727274,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,0,0.05984060068449128,0
0,1,29.15,29.15,14.575,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.6571963336161822,1
0,55,19.35,1153.25,20.59375,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,0,0.00797092455791872,0
0,45,107.75,4882.8,106.14782608695653,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,0,0.287427752652681,0
0,10,67.8,653.15,59.377272727272725,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,0,0.5900153200731472,1
0,69,116.0,8182.85,116.89785714285715,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,0,0.16267085433800912,0
1,1,85.05,85.05,42.525,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,1,0.9580645929737899,1
0,33,25.7,826.1,24.29705882352941,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,0,0.021128155725593886,0
0,45,81.65,3618.7,78.66739130434782,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,0,0.0073268035157998904,0
0,1,44.75,44.75,22.375,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.49801689516776565,0
0,31,71.05,2168.15,67.7546875,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,0,0.2432033894505603,0
0,50,20.35,938.95,18.41078431372549,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.07094822920796832,0
0,57,87.55,4884.85,84.22155172413794,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.22144272941158993,0
0,1,74.25,74.25,37.125,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1,0.9570862175246313,1
0,2,75.8,160.75,53.583333333333336,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,0.8042674719501707,1
0,3,105.35,323.25,80.8125,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,1,0.8095719394094674,1
1,67,94.65,6079.0,89.3970588235294,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,0,0.4407099468388395,0
1,42,104.75,4323.45,100.5453488372093,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,1,0.3773682888696164,0
0,70,26.0,2006.95,28.266901408450703,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,0,0.0034881738795501265,0
0,71,20.85,1539.75,21.385416666666668,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,0,0.005575980577785821,0
0,9,75.85,724.65,72.465,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,0.6896380262483437,1
0,72,45.25,3139.8,43.01095890410959,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0,0.004874715854921543,0
0,53,105.25,5576.3,103.26481481481481,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,True,0,0.6595447851796011,1
1,19,105.0,2007.25,100.3625,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,0,0.3227790932375692,0
0,9,94.4,857.25,85.725,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,1,0.6758032308038192,1
0,72,105.5,7611.55,104.26780821917808,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,0,0.014822688657068726,0
0,20,39.4,825.4,39.304761904761904,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,0,0.14716878910629952,0
0,43,20.0,817.95,18.589772727272727,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,0,0.02408490568157514,0
0,50,79.6,4024.2,78.90588235294118,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,0,0.15105604513369525,0
0,55,89.8,4959.6,88.56428571428572,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0,0.2746460487653804,0
0,2,94.2,167.5,55.833333333333336,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,1,0.9582009613292859,1
0,9,20.35,191.1,19.11,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,0,0.06525300690556882,0
0,10,33.9,298.45,27.13181818181818,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,1,0.6569898562190046,1
0,71,77.35,5550.1,77.08472222222223,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,0,0.0022942797136362987,0
0,32,84.15,2585.95,78.36212121212121,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1,0.14214699238512654,0
1,3,105.9,334.65,83.6625,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,1,0.9205965092612296,1
1,16,74.3,1178.25,69.30882352941177,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,1,0.5787908736389711,1
0,25,69.75,1729.35,66.51346153846154,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,0.3908204975976647,0
0,38,70.45,2597.6,66.6051282051282,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,0.15888634890729056,0
0,40,20.15,804.85,19.63048780487805,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0,0.01873936482304664,0
0,61,24.2,1445.2,23.309677419354838,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,0,0.028543610843838347,0
0,25,20.05,520.1,20.003846153846155,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,0,0.055643227714160005,0
0,48,95.5,4627.85,94.44591836734695,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,1,0.07889643740749212,0
0,3,69.55,222.3,55.575,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.5341738969770269,1
0,63,108.25,6780.1,105.9390625,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,0,0.30745580343309853,0
1,37,76.25,2841.55,74.77763157894738,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,0.4622410179460538,0
0,1,49.8,49.8,24.9,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0.6722273832443839,1
0,17,80.85,1400.85,77.82499999999999,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,1,0.4223524880642903,0
0,3,69.35,191.35,47.8375,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,1,0.7790422062383193,1
0,21,86.05,1818.9,82.67727272727274,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,0,0.3998446709885148,0
0,67,36.15,2434.45,35.80073529411764,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.0020314601677298145,0
0,34,20.1,682.1,19.48857142857143,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0,0.020595897693145983,0
0,18,90.7,1597.25,84.0657894736842,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,1,0.6584221638910497,1
0,72,88.7,6501.35,89.05958904109589,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.026046207702724363,0
0,18,95.15,1779.95,93.68157894736842,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,1,0.4383400430796634,0
0,3,75.0,209.1,52.275,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.7931714598346253,1
0,1,49.95,49.95,24.975,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.6148397542247861,1
0,10,72.15,794.25,72.20454545454545,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,1,0.3289402751266623,0
0,10,20.9,247.0,22.454545454545453,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0,0.17315097144217279,0
0,29,20.0,540.05,18.001666666666665,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,0,0.05502597292389324,0
1,34,94.25,3217.55,91.93,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,1,0.5859836910283621,1
1,7,101.95,700.85,87.60625,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,1,0.8348866075773304,1
0,69,86.9,6194.1,88.48714285714286,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,0,0.006762402546415229,0
0,36,54.45,1893.5,51.17567567567568,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0,0.04055430600471266,0
0,72,85.95,6151.9,84.27260273972603,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,0,0.010161061691653255,0
0,42,20.65,958.1,22.28139534883721,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,0,0.0373942004888204,0
0,42,99.0,4298.45,99.96395348837208,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,0,0.5492341445371793,1
0,67,43.9,3097.2,45.54705882352941,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,0,0.01776548626990819,0
1,21,95.4,2025.1,92.05,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,0,0.33686787196911855,0
0,23,93.5,2341.55,97.56458333333335,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,0,0.6749711521580332,1
0,15,86.2,1270.2,79.3875,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,1,0.30181718614234676,0
1,34,64.2,2106.3,60.18000000000001,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0,0.022583190490801913,0
